Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-09-16,PIPO39,Ambient,Drought,1-32,65-96,1-32,29,69,17,#1d4511,1030,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,161-192,161-192,97-128,177,171,120,#b1ab78,1120,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,161-192,193-224,129-160,172,200,150,#acc896,1119,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,161-192,193-224,161-192,181,201,173,#b5c9ad,1599,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,193-224,161-192,161-192,201,187,170,#c9bbaa,1980,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,33-64,97-128,1-32,59,101,26,#3b651a,747,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,65-96,129-160,33-64,90,133,57,#5a8539,1754,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,65-96,33-64,1-32,73,55,24,#493718,1724,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,65-96,33-64,33-64,74,60,41,#4a3c29,1522,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,65-96,97-128,97-128,93,116,99,#5d7463,808,1326007,0.1
2021-09-16,PIPO39,Ambient,Drought,97-128,129-160,129-160,125,148,132,#7d9484,1011,1326007,0.1
2021-09-16,PIPO42,Ambient+HW,Drought,1-32,33-64,1-32,28,57,11,#1c390b,952,1258303,0.1
2021-09-16,PIPO42,Ambient+HW,Drought,193-224,161-192,161-192,202,187,168,#cabba8,861,1258303,0.1
2021-09-16,PIPO42,Ambient+HW,Drought,193-224,193-224,193-224,209,213,199,#d1d5c7,964,1258303,0.1
2021-09-16,PIPO42,Ambient+HW,Drought,225-256,193-224,161-192,230,213,182,#e6d5b6,668,1258303,0.1
2021-09-16,PIPO42,Ambient+HW,Drought,97-128,65-96,1-32,108,75,26,#6c4b1a,1015,1258303,0.1
2021-09-16,PIPO44,Ambient,Drought,1-32,33-64,33-64,29,53,36,#1d3524,902,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,1-32,65-96,1-32,29,69,21,#1d4515,1267,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,129-160,129-160,65-96,142,137,91,#8e895b,1372,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,161-192,193-224,161-192,179,199,176,#b3c7b0,807,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,193-224,161-192,129-160,200,178,148,#c8b294,1204,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,193-224,161-192,161-192,200,187,170,#c8bbaa,1655,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,193-224,193-224,161-192,207,200,180,#cfc8b4,1445,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,65-96,129-160,65-96,91,132,81,#5b8451,1844,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,65-96,33-64,1-32,76,56,26,#4c381a,1140,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,65-96,33-64,33-64,74,60,42,#4a3c2a,1408,1330557,0.1
2021-09-16,PIPO44,Ambient,Drought,97-128,97-128,33-64,110,104,60,#6e683c,951,1330557,0.1
2021-09-16,PIPO45,Ambient,Drought,129-160,161-192,65-96,141,166,90,#8da65a,1682,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,129-160,65-96,33-64,134,90,55,#865a37,714,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,193-224,161-192,161-192,202,187,169,#cabba9,1243,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,193-224,161-192,97-128,199,177,120,#c7b178,687,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,193-224,193-224,193-224,207,214,199,#cfd6c7,1124,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,65-96,33-64,1-32,78,54,21,#4e3615,1614,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,65-96,33-64,33-64,74,60,41,#4a3c29,812,1240543,0.1
2021-09-16,PIPO45,Ambient,Drought,97-128,161-192,97-128,124,166,109,#7ca66d,1045,1240543,0.1
2021-09-16,PIPO49,Ambient,Drought,1-32,65-96,1-32,29,69,19,#1d4513,1474,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,161-192,161-192,97-128,170,174,120,#aaae78,1618,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,161-192,193-224,129-160,175,199,151,#afc797,1854,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,193-224,161-192,129-160,202,178,147,#cab293,1697,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,193-224,161-192,161-192,201,187,169,#c9bba9,871,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,193-224,193-224,161-192,203,203,178,#cbcbb2,1907,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,65-96,129-160,33-64,91,132,58,#5b843a,1522,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,65-96,129-160,97-128,93,135,102,#5d8766,750,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,65-96,33-64,1-32,78,55,23,#4e3717,867,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,65-96,33-64,33-64,74,60,42,#4a3c2a,913,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,65-96,65-96,1-32,72,81,27,#48511b,1672,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,65-96,97-128,1-32,75,104,28,#4b681c,1012,1481815,0.1
2021-09-16,PIPO49,Ambient,Drought,97-128,129-160,129-160,124,149,132,#7c9584,1682,1481815,0.1
2021-09-16,PIPO10,Ambient+HW,Drought,129-160,161-192,161-192,157,181,163,#9db5a3,311,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,129-160,193-224,97-128,154,195,122,#9ac37a,385,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,161-192,129-160,129-160,168,156,138,#a89c8a,511,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,161-192,161-192,97-128,169,174,122,#a9ae7a,605,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,161-192,193-224,97-128,165,199,124,#a5c77c,138,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,161-192,225-256,161-192,188,228,172,#bce4ac,179,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,193-224,161-192,129-160,200,178,147,#c8b293,263,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,193-224,161-192,161-192,199,187,169,#c7bba9,129,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,193-224,225-256,161-192,199,231,182,#c7e7b6,501,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,193-224,225-256,193-224,212,233,205,#d4e9cd,613,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,65-96,97-128,97-128,94,116,99,#5e7463,131,1623523,0
2021-09-16,PIPO10,Ambient+HW,Drought,97-128,129-160,129-160,126,147,131,#7e9383,584,1623523,0
2021-09-16,PIPO14,Ambient,Drought,1-32,33-64,33-64,30,51,36,#1e3324,220,1352400,0
2021-09-16,PIPO14,Ambient,Drought,129-160,161-192,65-96,148,164,91,#94a45b,131,1352400,0
2021-09-16,PIPO14,Ambient,Drought,129-160,193-224,161-192,156,198,166,#9cc6a6,295,1352400,0
2021-09-16,PIPO14,Ambient,Drought,161-192,97-128,65-96,166,124,79,#a67c4f,231,1352400,0
2021-09-16,PIPO14,Ambient,Drought,193-224,129-160,97-128,197,156,109,#c59c6d,104,1352400,0
2021-09-16,PIPO14,Ambient,Drought,193-224,161-192,161-192,200,187,167,#c8bba7,111,1352400,0
2021-09-16,PIPO14,Ambient,Drought,193-224,161-192,97-128,200,171,120,#c8ab78,514,1352400,0
2021-09-16,PIPO14,Ambient,Drought,193-224,193-224,129-160,206,201,153,#cec999,445,1352400,0
2021-09-16,PIPO14,Ambient,Drought,193-224,193-224,193-224,207,214,200,#cfd6c8,510,1352400,0
2021-09-16,PIPO14,Ambient,Drought,225-256,193-224,161-192,229,214,169,#e5d6a9,114,1352400,0
2021-09-16,PIPO14,Ambient,Drought,33-64,1-32,1-32,56,29,8,#381d08,127,1352400,0
2021-09-16,PIPO14,Ambient,Drought,33-64,97-128,1-32,58,99,27,#3a631b,166,1352400,0
2021-09-16,PIPO14,Ambient,Drought,33-64,97-128,65-96,61,105,70,#3d6946,595,1352400,0
2021-09-16,PIPO14,Ambient,Drought,65-96,129-160,33-64,85,132,61,#55843d,212,1352400,0
2021-09-16,PIPO14,Ambient,Drought,65-96,97-128,1-32,72,103,29,#48671d,100,1352400,0
2021-09-16,PIPO14,Ambient,Drought,97-128,129-160,33-64,110,133,61,#6e853d,133,1352400,0
2021-09-16,PIPO14,Ambient,Drought,97-128,33-64,1-32,102,60,21,#663c15,204,1352400,0
2021-09-16,PIPO23,Ambient+HW,Drought,1-32,33-64,33-64,30,52,35,#1e3423,241,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,129-160,161-192,65-96,136,166,93,#88a65d,570,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,129-160,193-224,161-192,157,197,166,#9dc5a6,249,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,129-160,97-128,33-64,135,106,61,#876a3d,106,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,161-192,161-192,97-128,169,172,122,#a9ac7a,851,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,193-224,161-192,161-192,200,187,169,#c8bba9,649,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,193-224,193-224,129-160,200,203,155,#c8cb9b,115,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,193-224,193-224,193-224,206,213,200,#ced5c8,488,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,193-224,225-256,193-224,212,230,208,#d4e6d0,102,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,33-64,65-96,65-96,61,87,68,#3d5744,521,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,33-64,97-128,1-32,58,100,27,#3a641b,594,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,33-64,97-128,65-96,62,105,69,#3e6945,299,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,65-96,129-160,97-128,93,135,101,#5d8765,593,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,65-96,97-128,1-32,75,103,29,#4b671d,487,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,97-128,161-192,129-160,125,167,133,#7da785,395,1835670,0
2021-09-16,PIPO23,Ambient+HW,Drought,97-128,161-192,65-96,122,165,90,#7aa55a,811,1835670,0
2021-09-16,PIPO29,Ambient+HW,Drought,1-32,65-96,1-32,30,68,11,#1e440b,292,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,129-160,193-224,97-128,155,195,121,#9bc379,624,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,129-160,97-128,33-64,137,115,55,#897337,433,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,161-192,129-160,65-96,167,147,88,#a79358,232,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,161-192,193-224,97-128,174,197,124,#aec57c,603,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,193-224,161-192,129-160,201,184,143,#c9b88f,659,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,193-224,161-192,161-192,197,187,169,#c5bba9,102,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,193-224,193-224,193-224,204,214,198,#ccd6c6,384,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,193-224,225-256,161-192,207,228,185,#cfe4b9,109,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,193-224,225-256,193-224,212,231,203,#d4e7cb,116,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,97-128,129-160,129-160,126,146,131,#7e9283,190,1554758,0
2021-09-16,PIPO29,Ambient+HW,Drought,97-128,65-96,1-32,105,84,26,#69541a,447,1554758,0
2021-09-16,PIPO34,Ambient+HW,Drought,129-160,161-192,65-96,133,165,93,#85a55d,120,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,129-160,193-224,129-160,157,195,145,#9dc391,311,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,161-192,129-160,65-96,168,137,91,#a8895b,145,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,161-192,193-224,193-224,188,210,196,#bcd2c4,106,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,193-224,161-192,161-192,200,187,168,#c8bba8,277,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,193-224,161-192,97-128,199,168,122,#c7a87a,106,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,193-224,193-224,129-160,204,197,155,#ccc59b,241,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,193-224,193-224,193-224,203,212,200,#cbd4c8,683,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,33-64,65-96,65-96,61,84,68,#3d5444,193,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,33-64,97-128,1-32,60,99,28,#3c631c,152,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,65-96,129-160,33-64,92,132,56,#5c8438,407,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,65-96,129-160,97-128,94,138,101,#5e8a65,121,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,65-96,97-128,1-32,70,103,29,#46671d,369,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,97-128,129-160,33-64,102,136,60,#66883c,728,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,97-128,161-192,129-160,126,166,133,#7ea685,202,1533243,0
2021-09-16,PIPO34,Ambient+HW,Drought,97-128,161-192,65-96,124,163,88,#7ca358,224,1533243,0
2021-09-16,PIPO39,Ambient,Drought,1-32,33-64,33-64,29,54,36,#1d3624,190,1326007,0
2021-09-16,PIPO39,Ambient,Drought,129-160,161-192,161-192,156,180,164,#9cb4a4,172,1326007,0
2021-09-16,PIPO39,Ambient,Drought,129-160,161-192,65-96,136,164,93,#88a45d,204,1326007,0
2021-09-16,PIPO39,Ambient,Drought,129-160,193-224,129-160,157,196,142,#9dc48e,300,1326007,0
2021-09-16,PIPO39,Ambient,Drought,129-160,97-128,33-64,134,105,61,#86693d,113,1326007,0
2021-09-16,PIPO39,Ambient,Drought,161-192,129-160,65-96,171,144,89,#ab9059,157,1326007,0
2021-09-16,PIPO39,Ambient,Drought,193-224,161-192,97-128,197,176,117,#c5b075,145,1326007,0
2021-09-16,PIPO39,Ambient,Drought,193-224,193-224,129-160,204,197,152,#ccc598,294,1326007,0
2021-09-16,PIPO39,Ambient,Drought,193-224,193-224,193-224,209,211,199,#d1d3c7,432,1326007,0
2021-09-16,PIPO39,Ambient,Drought,33-64,65-96,65-96,61,86,68,#3d5644,474,1326007,0
2021-09-16,PIPO39,Ambient,Drought,33-64,97-128,65-96,61,102,70,#3d6646,120,1326007,0
2021-09-16,PIPO39,Ambient,Drought,65-96,129-160,97-128,93,134,101,#5d8665,127,1326007,0
2021-09-16,PIPO39,Ambient,Drought,65-96,65-96,1-32,75,76,29,#4b4c1d,634,1326007,0
2021-09-16,PIPO39,Ambient,Drought,65-96,97-128,1-32,69,106,29,#456a1d,278,1326007,0
2021-09-16,PIPO39,Ambient,Drought,97-128,129-160,33-64,103,137,61,#67893d,543,1326007,0
2021-09-16,PIPO39,Ambient,Drought,97-128,161-192,129-160,126,164,133,#7ea485,104,1326007,0
2021-09-16,PIPO39,Ambient,Drought,97-128,161-192,65-96,121,164,91,#79a45b,524,1326007,0
2021-09-16,PIPO42,Ambient+HW,Drought,1-32,65-96,1-32,29,69,6,#1d4506,549,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,129-160,129-160,33-64,135,144,60,#87903c,168,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,129-160,193-224,129-160,157,195,142,#9dc38e,165,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,129-160,193-224,97-128,156,196,118,#9cc476,282,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,129-160,65-96,33-64,133,92,49,#855c31,454,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,161-192,161-192,65-96,170,165,92,#aaa55c,185,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,161-192,193-224,97-128,167,198,122,#a7c67a,511,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,161-192,97-128,65-96,164,124,82,#a47c52,330,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,193-224,161-192,97-128,198,167,120,#c6a778,493,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,193-224,193-224,129-160,203,203,153,#cbcb99,315,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,193-224,225-256,161-192,209,231,183,#d1e7b7,259,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,193-224,225-256,193-224,215,229,202,#d7e5ca,154,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,225-256,193-224,193-224,231,220,200,#e7dcc8,285,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,225-256,225-256,193-224,237,231,208,#ede7d0,288,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,33-64,1-32,1-32,55,30,9,#371e09,113,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,97-128,161-192,97-128,126,164,107,#7ea46b,436,1258303,0
2021-09-16,PIPO42,Ambient+HW,Drought,97-128,33-64,1-32,101,61,21,#653d15,272,1258303,0
2021-09-16,PIPO44,Ambient,Drought,1-32,65-96,33-64,30,68,38,#1e4426,123,1330557,0
2021-09-16,PIPO44,Ambient,Drought,129-160,161-192,161-192,157,179,164,#9db3a4,422,1330557,0
2021-09-16,PIPO44,Ambient,Drought,129-160,65-96,33-64,132,93,58,#845d3a,125,1330557,0
2021-09-16,PIPO44,Ambient,Drought,129-160,97-128,33-64,135,103,61,#87673d,271,1330557,0
2021-09-16,PIPO44,Ambient,Drought,161-192,129-160,65-96,169,138,91,#a98a5b,332,1330557,0
2021-09-16,PIPO44,Ambient,Drought,161-192,161-192,97-128,176,168,121,#b0a879,604,1330557,0
2021-09-16,PIPO44,Ambient,Drought,161-192,193-224,129-160,172,196,150,#acc496,238,1330557,0
2021-09-16,PIPO44,Ambient,Drought,161-192,97-128,65-96,164,125,88,#a47d58,120,1330557,0
2021-09-16,PIPO44,Ambient,Drought,193-224,161-192,97-128,196,168,120,#c4a878,119,1330557,0
2021-09-16,PIPO44,Ambient,Drought,193-224,193-224,193-224,209,209,200,#d1d1c8,296,1330557,0
2021-09-16,PIPO44,Ambient,Drought,33-64,97-128,65-96,62,101,70,#3e6546,374,1330557,0
2021-09-16,PIPO44,Ambient,Drought,65-96,129-160,97-128,92,135,105,#5c8769,476,1330557,0
2021-09-16,PIPO44,Ambient,Drought,65-96,65-96,1-32,76,70,29,#4c461d,318,1330557,0
2021-09-16,PIPO44,Ambient,Drought,97-128,161-192,129-160,124,165,135,#7ca587,233,1330557,0
2021-09-16,PIPO44,Ambient,Drought,97-128,161-192,97-128,123,163,119,#7ba377,163,1330557,0
2021-09-16,PIPO45,Ambient,Drought,1-32,65-96,1-32,30,68,18,#1e4412,317,1240543,0
2021-09-16,PIPO45,Ambient,Drought,129-160,161-192,161-192,158,180,163,#9eb4a3,127,1240543,0
2021-09-16,PIPO45,Ambient,Drought,129-160,193-224,129-160,156,196,144,#9cc490,183,1240543,0
2021-09-16,PIPO45,Ambient,Drought,129-160,97-128,33-64,137,107,61,#896b3d,492,1240543,0
2021-09-16,PIPO45,Ambient,Drought,161-192,129-160,65-96,169,142,90,#a98e5a,561,1240543,0
2021-09-16,PIPO45,Ambient,Drought,161-192,193-224,97-128,170,196,124,#aac47c,227,1240543,0
2021-09-16,PIPO45,Ambient,Drought,161-192,97-128,65-96,166,123,85,#a67b55,209,1240543,0
2021-09-16,PIPO45,Ambient,Drought,193-224,225-256,161-192,209,228,183,#d1e4b7,321,1240543,0
2021-09-16,PIPO45,Ambient,Drought,193-224,225-256,193-224,213,231,204,#d5e7cc,501,1240543,0
2021-09-16,PIPO45,Ambient,Drought,225-256,193-224,161-192,229,214,179,#e5d6b3,432,1240543,0
2021-09-16,PIPO45,Ambient,Drought,225-256,193-224,193-224,230,218,201,#e6dac9,102,1240543,0
2021-09-16,PIPO45,Ambient,Drought,225-256,225-256,193-224,235,235,209,#ebebd1,198,1240543,0
2021-09-16,PIPO45,Ambient,Drought,33-64,65-96,65-96,60,87,68,#3c5744,229,1240543,0
2021-09-16,PIPO45,Ambient,Drought,65-96,129-160,33-64,91,132,59,#5b843b,326,1240543,0
2021-09-16,PIPO45,Ambient,Drought,65-96,97-128,1-32,75,103,28,#4b671c,487,1240543,0
2021-09-16,PIPO45,Ambient,Drought,65-96,97-128,97-128,93,117,99,#5d7563,426,1240543,0
2021-09-16,PIPO45,Ambient,Drought,97-128,129-160,129-160,125,146,131,#7d9283,468,1240543,0
2021-09-16,PIPO45,Ambient,Drought,97-128,161-192,65-96,123,163,89,#7ba359,185,1240543,0
2021-09-16,PIPO45,Ambient,Drought,97-128,33-64,1-32,103,58,24,#673a18,482,1240543,0
2021-09-16,PIPO45,Ambient,Drought,97-128,65-96,1-32,106,72,29,#6a481d,325,1240543,0
2021-09-16,PIPO49,Ambient,Drought,1-32,33-64,33-64,30,52,36,#1e3424,148,1481815,0
2021-09-16,PIPO49,Ambient,Drought,129-160,161-192,161-192,155,183,164,#9bb7a4,635,1481815,0
2021-09-16,PIPO49,Ambient,Drought,129-160,193-224,129-160,157,195,149,#9dc395,253,1481815,0
2021-09-16,PIPO49,Ambient,Drought,129-160,193-224,161-192,156,196,169,#9cc4a9,251,1481815,0
2021-09-16,PIPO49,Ambient,Drought,129-160,65-96,33-64,135,90,55,#875a37,307,1481815,0
2021-09-16,PIPO49,Ambient,Drought,129-160,97-128,33-64,139,104,60,#8b683c,333,1481815,0
2021-09-16,PIPO49,Ambient,Drought,161-192,129-160,65-96,172,137,91,#ac895b,294,1481815,0
2021-09-16,PIPO49,Ambient,Drought,161-192,97-128,65-96,166,122,84,#a67a54,316,1481815,0
2021-09-16,PIPO49,Ambient,Drought,193-224,129-160,97-128,197,155,117,#c59b75,144,1481815,0
2021-09-16,PIPO49,Ambient,Drought,193-224,161-192,97-128,200,167,123,#c8a77b,182,1481815,0
2021-09-16,PIPO49,Ambient,Drought,193-224,193-224,129-160,202,199,156,#cac79c,117,1481815,0
2021-09-16,PIPO49,Ambient,Drought,193-224,193-224,193-224,207,212,199,#cfd4c7,519,1481815,0
2021-09-16,PIPO49,Ambient,Drought,33-64,65-96,65-96,61,87,68,#3d5744,680,1481815,0
2021-09-16,PIPO49,Ambient,Drought,33-64,97-128,1-32,58,99,28,#3a631c,239,1481815,0
2021-09-16,PIPO49,Ambient,Drought,33-64,97-128,65-96,61,104,69,#3d6845,380,1481815,0
2021-09-16,PIPO49,Ambient,Drought,97-128,161-192,129-160,125,166,135,#7da687,315,1481815,0
2021-09-16,PIPO49,Ambient,Drought,97-128,161-192,65-96,124,163,88,#7ca358,521,1481815,0
